sample_entropy,shannon_entropy,rms,zero_crossing_rate
1.106366098397489,0.7101057761263376,6.039424361316067e-06,0.2075520833333333
1.099616412475529,0.7306848475435966,6.316513536861141e-06,0.1903645833333333
1.188504405028031,0.6909056811576058,6.377980815922459e-06,0.1859375
0.7405978641194044,0.6596282696480922,1.730333959949423e-05,0.1274305555555555
0.7645008928602972,0.6425863191234265,2.110676270789918e-05,0.1286458333333333
0.9505268967222777,0.6952745157252415,1.142483487795354e-05,0.3111111111111111
1.711538086120181,0.80344455084721,4.264320599869493e-06,0.3574652777777778
1.71566987956876,0.8185828979612485,4.171909271251679e-06,0.3866319444444444
1.166477392780684,0.7514555951209785,5.793829580795184e-06,0.2420138888888889
1.427311012511512,0.7990211941885849,4.620053983968042e-06,0.2850694444444444
1.409644535508912,0.7919864390217306,5.266162669434584e-06,0.2876736111111111
1.499523044425867,0.8302192431492066,4.641796761200838e-06,0.2744791666666667
1.469270163748418,0.8258454584255464,5.033188595392179e-06,0.2755208333333333
1.516248154877766,0.8417347435283253,4.924329063052053e-06,0.3135416666666667
1.616782889851268,0.8418733499927809,4.303885175038317e-06,0.2928819444444444
1.724849861645492,0.8520197323233766,4.292963073719658e-06,0.3578993055555555
1.178444275464749,0.7139551492577624,6.431207001051995e-06,0.2800347222222222
1.522235503849367,0.8602112174242187,4.005206800370142e-06,0.3236979166666666
1.698739517413793,0.892590069970362,3.797284758197313e-06,0.3644097222222222
1.742999054388609,0.9036289366179522,3.548081462998092e-06,0.3823784722222222
1.111721393272246,0.6066636955786726,7.546673557884724e-06,0.3160590277777778
1.54857992475516,0.8307126676527187,4.302913674757513e-06,0.2916666666666667
1.090175232696357,0.6980082021916714,7.155441654194275e-06,0.2686631944444444
1.071210489531462,0.7618506188735051,8.13708970137723e-06,0.3138888888888889
0.808923049859094,0.7220885614914678,1.05343049455921e-05,0.2491319444444444
1.824582759447372,0.8532536949318265,4.50331904206343e-06,0.3727430555555555
1.129757850333485,0.7623181048717099,6.815750243162008e-06,0.3099826388888889
1.489401888352001,0.7857763533397235,4.319340826580382e-06,0.2868055555555555
1.679496188284679,0.8594506631346956,4.317639174668489e-06,0.3514756944444444
1.373338187772229,0.803883367185986,4.652612614969348e-06,0.3037326388888889
1.351819763558544,0.7650132118987589,5.398839990142966e-06,0.2702256944444444
1.245746709999688,0.7164696360593353,5.7766542248599e-06,0.2521701388888889
1.141269284114751,0.7055500168044554,7.477960505450431e-06,0.2862847222222222
1.850086750986453,0.8720415982742735,3.774311226678887e-06,0.3955729166666667
1.659216957040114,0.8601060339800491,3.738963653658214e-06,0.36484375
1.142763478583909,0.7633197653730207,7.184749673831027e-06,0.3099826388888889
0.9498166358349498,0.7584810701006505,8.983793089452726e-06,0.2649305555555556
1.341333952531081,0.7628881850888577,6.213375228317267e-06,0.3219618055555555
1.782073565497427,0.846414951181472,4.439690240549011e-06,0.3824652777777778
1.603519407559127,0.7959251129715219,4.93002544910301e-06,0.3314236111111111
1.743561608116209,0.7955611506258489,4.579285899693531e-06,0.3645833333333333
1.251703648504681,0.7777725394334861,7.235608977969203e-06,0.3342013888888889
1.45534068379537,0.7635032497623259,5.015157419354916e-06,0.3177083333333333
1.546031546606835,0.8195448224032673,4.016200537435451e-06,0.3494791666666667
1.552484923287061,0.8087855629622693,4.128752121203474e-06,0.3211805555555556
0.5682147050328258,0.5843221749316453,1.298033149540123e-05,0.2353298611111111
1.58780168241785,0.8212217034080057,3.918778791260647e-06,0.3113715277777778
1.54209853152215,0.814937543826588,4.158518450157738e-06,0.3501736111111111
1.735180445785344,0.8261853912342046,3.90084034939528e-06,0.3645833333333333
1.555425125314478,0.7877631487967569,4.315718417793592e-06,0.3088541666666667
1.67312603001711,0.7747168029458212,3.876374576025403e-06,0.3098090277777778
1.018039010534719,0.6660644389258976,7.835039340851237e-06,0.3397569444444444
1.075889110914747,0.6914739732171173,6.67334457759708e-06,0.2967013888888889
1.898868442617286,0.8613035529536971,3.932904639253902e-06,0.4514756944444445
1.890467544977044,0.8701501479092663,3.666526334281153e-06,0.4269965277777778
1.045883450208911,0.7038000229984127,8.366852280720464e-06,0.3124131944444444
1.240121334048012,0.7277545735005491,4.886581044169293e-06,0.2454861111111111
1.275445792692588,0.7425963062523514,4.930003968866964e-06,0.2332465277777778
1.371571397069588,0.7334025216626057,4.862013058202127e-06,0.29921875
1.285732288136645,0.772235979178834,6.862518716754108e-06,0.3504340277777778
1.396001482709308,0.7993627529419352,4.511069237441369e-06,0.2962673611111111
1.616321312366507,0.7977429897088298,4.569685220331866e-06,0.3836805555555556
1.256629870715744,0.7730377483514843,7.062732964466578e-06,0.3434895833333333
1.494120467001508,0.791513541981348,4.895206115860413e-06,0.2904513888888889
1.716212881769074,0.8330525737977575,4.003747380315799e-06,0.3700520833333333
1.768656355280575,0.7547512439941603,4.104028092215139e-06,0.315625
1.876873893827505,0.8986113988039974,3.354470563346081e-06,0.4252604166666666
0.9965176735785554,0.7244519701957216,9.456064513008641e-06,0.2810763888888889
1.036835469891824,0.7011203073554749,6.748078253689838e-06,0.2645833333333333
1.471811834579988,0.7552529775630146,4.853052745466547e-06,0.3049479166666667
1.441729268639373,0.6974839292471926,6.173726202274131e-06,0.3467881944444444
1.907553022284664,0.8474680439750929,3.577561776088438e-06,0.4450520833333333
1.159672703855078,0.7212547281238619,6.82319824665771e-06,0.3188368055555555
1.172823820053684,0.5403816982800616,6.891748058530095e-06,0.3313368055555556
1.462182487618745,0.7303894983731583,5.245126892505748e-06,0.3745659722222222
0.6767428224389406,0.5181696423797039,1.316598792679228e-05,0.2713541666666667
1.686766070372516,0.8131236376407102,4.356863264677475e-06,0.3732638888888889
1.791879620335887,0.77526584815077,4.120384081801416e-06,0.3409722222222222
1.378180442987866,0.7618059681633209,5.488990571817876e-06,0.3980034722222222
1.282547370960985,0.7492792151638948,5.622800962180386e-06,0.3407118055555556
1.733737791305535,0.8069828636797528,3.842158916745901e-06,0.359375
1.836265866445631,0.8869755082548235,3.241198542704122e-06,0.4199652777777778
1.187868142345856,0.7168014274277185,5.401673520576819e-06,0.3315104166666666
1.356147792568194,0.71484890079062,5.603622703920266e-06,0.34921875
1.395384737695851,0.7369595945028576,4.702845538157099e-06,0.27109375
1.068945874375843,0.666682891993247,7.461286636264729e-06,0.3209201388888889
1.24857042053892,0.6865404262361072,6.05206372238693e-06,0.3366319444444444
1.508672394784785,0.7758339736662632,5.184715846596059e-06,0.3622395833333333
1.782357140720453,0.7936662950996828,3.548561081167407e-06,0.3178819444444445
1.226079766582636,0.5968308413221652,5.507754072199925e-06,0.2885416666666666
1.611184546756723,0.7524124482030852,3.122570673044445e-06,0.2501736111111111
0.8667024242223649,0.8046539863713787,8.761373204395135e-06,0.2583333333333334
0.4198493331111107,0.5533922284948074,1.978013995278117e-05,0.2307291666666667
0.6076375733737219,0.5206587619423075,1.648900290313534e-05,0.3713541666666667
1.843572473054679,0.8420757986826803,3.40262868454571e-06,0.3651909722222222
1.717519313897632,0.8448726582186349,3.094636039937509e-06,0.31640625
1.571120258081866,0.7529529098132945,3.425505916825747e-06,0.2835069444444445
1.390188876920619,0.7351771203958694,4.424549057949834e-06,0.2690104166666666
0.8688037887071635,0.7528927585386228,1.099325540425753e-05,0.2103298611111111
1.217533258828634,0.7343333581917887,6.905888246381034e-06,0.3068576388888889
1.418494105750705,0.7468216185440553,5.998766883096487e-06,0.3474826388888889
1.291665401364948,0.6761931211735838,6.403736096547086e-06,0.2771701388888889
1.393550263477292,0.6155825711913309,4.220394091995916e-06,0.1947916666666667
1.42767118568231,0.6477786800755139,3.645253083452064e-06,0.2140625
1.509412443408825,0.7006172756249807,3.451983290329162e-06,0.2307291666666667
1.739173085120717,0.8662016282791519,3.042938249628553e-06,0.3002604166666666
0.9134286729549413,0.7639726730058092,8.669221386363792e-06,0.2527777777777778
1.17274888678914,0.8241314465229276,5.582148300789175e-06,0.2506076388888889
1.283843617346641,0.7743502113707958,6.385015029331632e-06,0.31484375
1.946701892261165,0.8069150700562304,3.836626081550314e-06,0.4368923611111111
1.263590726724584,0.7480155957749725,6.879771415601485e-06,0.3431423611111111
1.580710679748586,0.7833543628981836,4.593437084446918e-06,0.3477430555555556
1.461516674131654,0.7944515970112492,5.973459907501233e-06,0.3391493055555556
1.201658345527066,0.7503409321601131,8.176352287469285e-06,0.3255208333333333
1.415656953420568,0.7699900762582185,5.330966031984688e-06,0.3193576388888889
1.93863390842465,0.8190880497307366,3.866350789049591e-06,0.3916666666666667
1.491690969946615,0.7712460937402187,4.826674588288736e-06,0.3457465277777778
1.945194926252131,0.8632909608510979,3.533332800081232e-06,0.4444444444444444
1.507008370439451,0.7436081716970118,5.511957786994987e-06,0.3373263888888889
1.203261738520247,0.7834431162892341,7.645766270135493e-06,0.33203125
1.823318451816254,0.8079026867388053,3.762531531702005e-06,0.43046875
1.140232875387845,0.6810307382775793,8.108955314300366e-06,0.3467881944444444
1.199384561772866,0.6766467124531683,7.25336132508586e-06,0.3177951388888889
1.014238812041906,0.7099139699655383,9.064272800050382e-06,0.3418402777777778
0.5441949812395482,0.6056328141134075,1.836220856723758e-05,0.2040798611111111
0.6760590045152773,0.4205067573281233,1.463397314397932e-05,0.3089409722222222
1.826047643537006,0.79486422864201,3.957358096499917e-06,0.3667534722222222
1.792140294671797,0.8289372442597222,3.279002774303361e-06,0.3691840277777778
1.660946358079257,0.7923083042834346,3.38482037740582e-06,0.3100694444444445
1.128255366865456,0.6800683445766865,7.237987453463122e-06,0.3259548611111111
1.862116291233428,0.8477041406743591,3.207954314540357e-06,0.3910590277777778
1.309833698762706,0.6819950265782957,5.627142341624129e-06,0.3716145833333334
1.634412030394859,0.8273825969582886,4.023735268822509e-06,0.3551215277777778
1.843033682443431,0.8115146891059083,3.854160619705696e-06,0.3782118055555556
1.65085042251492,0.739917338010888,4.054255711639452e-06,0.3264756944444445
1.084472187992038,0.6670613811969448,7.594986378159783e-06,0.2959201388888889
1.475693114992375,0.7278376144247695,5.11910371453685e-06,0.3055555555555556
1.641563306412159,0.7637003412528501,4.091614288003075e-06,0.2984375
0.50262275430845,0.545254312422147,1.646208446152908e-05,0.2597222222222222
0.9063393922438079,0.7055986770388432,1.009104780060134e-05,0.3223090277777778
1.483893688704016,0.8241608526812019,5.058131444747288e-06,0.3628472222222222
1.906991272514164,0.8484555782850256,3.722888444424884e-06,0.4036458333333333
1.74596018964686,0.7677756841462324,3.563597443951046e-06,0.3151909722222222
1.579442221127773,0.7547170447156517,3.349616995584205e-06,0.2621527777777778
1.508215055902027,0.7768487605062693,3.551356226483018e-06,0.2447048611111111
1.156862650208201,0.7262522483365828,5.238697284896172e-06,0.2433159722222222
1.143885313271909,0.7157056869454296,4.887953205552636e-06,0.2885416666666666
1.775887582185568,0.8913512585923229,2.678550707164939e-06,0.3506076388888889
0.9922701696378332,0.6588570400602038,6.979742050653389e-06,0.3160590277777778
1.142772739283986,0.6978186119258476,6.831549996452303e-06,0.3483506944444444
1.365627261546704,0.7226989638318254,6.8406161972381e-06,0.4136284722222222
0.6292625989096504,0.6014457413355703,1.309996656428892e-05,0.2660590277777778
1.496623045142121,0.741959571143201,4.381677770822007e-06,0.2944444444444445
1.724443650375996,0.8057610281542439,3.31889393276379e-06,0.3261284722222222
1.557416620112432,0.7548151337668767,3.378062727605351e-06,0.2607638888888889
1.519782424358454,0.7717212413081731,3.634035224970399e-06,0.2352430555555556
1.613254358049517,0.8267047593402699,3.45349917444854e-06,0.2625
1.565431767251842,0.853338407612026,3.654523008064644e-06,0.2802083333333333
1.523161600710841,0.8539872285343265,3.826095445637241e-06,0.2802083333333333
1.601740688744015,0.8858289735584055,3.349263275133129e-06,0.2863715277777778
1.127428927890793,0.6530407701445496,6.36175728431483e-06,0.3065104166666667
1.620810761900248,0.8134598386754587,3.332537459104381e-06,0.3001736111111111
1.190841893984722,0.6734824433632578,5.606662532937151e-06,0.31875
1.640539605488193,0.8299215640790424,3.033991146193289e-06,0.2930555555555556
1.771526121919591,0.9252787725799,3.160987550340895e-06,0.3815972222222222
1.664052364204606,0.8284570683802559,2.937976447940461e-06,0.2938368055555556
1.601541683342611,0.89899339146521,3.629117970682892e-06,0.3125
1.594477046392467,0.8718293552526324,4.261716442471393e-06,0.3563368055555556
1.719493120437698,0.8853681215277907,3.250645735993902e-06,0.3691840277777778
1.378114060684165,0.8473843255422365,5.168903799150505e-06,0.3950520833333334
1.92671810954245,0.8850425818144622,3.525269947340643e-06,0.4299479166666667
1.298942954720422,0.7298542449912494,6.659867068233686e-06,0.4095486111111111
1.075091836101687,0.6977982498548275,8.86064336589637e-06,0.4349826388888889
1.940936282340021,0.8305089239060643,3.657683564437237e-06,0.36953125
1.771585186288155,0.8512025870746223,3.07691295150845e-06,0.3210069444444444
1.770672738778058,0.8855733989739066,2.933546272483492e-06,0.3458333333333333
1.748123856076336,0.9051582563755248,3.161456243086593e-06,0.4010416666666667
1.732789418216245,0.8515353119912545,3.0663019032183e-06,0.3032986111111111
1.668663830175589,0.8692515469171086,3.363106913879511e-06,0.3112847222222222
1.798811102641646,0.8924075856092768,2.959139502040751e-06,0.3730034722222222
1.561027682259569,0.8189728047320886,4.029286724242529e-06,0.3516493055555556
1.016677219318872,0.7004570555616141,7.635799284283555e-06,0.3472222222222222
0.9998518370159604,0.596824030297811,7.999088036076788e-06,0.3918402777777778
0.2450702787419587,0.3059718551880063,2.914894298119628e-05,0.2669270833333333
1.536416545028719,0.7823481453494502,4.921569415847446e-06,0.2625868055555556
1.653908793291132,0.8524898351933927,3.587196706630266e-06,0.3078125
